"Código Liquidação";"Código Liquidação Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo"
"366003362102024NS001166";"2024NS001166";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29726 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001165";"2024NS001165";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29723 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001164";"2024NS001164";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29721 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001163";"2024NS001163";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29720 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001150";"2024NS001150";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29715 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001149";"2024NS001149";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29713 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001148";"2024NS001148";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29712 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001147";"2024NS001147";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29709 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001089";"2024NS001089";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29792 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001088";"2024NS001088";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29791 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"155001152752024NS001337";"2024NS001337";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"07752236000123";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO";"FORNECEDOR: 07.752.236/0001-23 - MEDILAR IMP E DISTRIBUICAO DE PRODUTOS MED HOSP SA - LIQUIDACAO DE DESPESA REF. A NF 1018839, NR 1139135 R$ 8798 CCUSTO DE APLICACAO 44300, AF 151754/3";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001312";"2024NS001312";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"07752236000123";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO";"FORNECEDOR: 07.752.236/0001-23 - MEDILAR IMP E DISTRIBUICAO DE PRODUTOS MED HOSP SA - LIQUIDACAO DE DESPESA REF. A NF 1020100, NR 1139073 R$ 1623 CCUSTO DE APLICACAO 27103, AF 154039/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001746";"2024NS001746";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"88484969000126";"SULLAB DISTRIB PROD DIAGNOSTICOS HOSP E FARM LTDA";"FORNECEDOR: 88.484.969/0001-26 - SULLAB DISTRIBUIDORA DE PRODUTOS DIAG HOSP E FARM LTDA - LIQUIDACAO DE DESPESA REF. A NF 188895, NR 1139209 R$ 1548 CCUSTO DE APLICACAO 31331, AF 151235/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155020264432024NS000141";"2024NS000141";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155020";"EBSERH COMPLEXO HOSPITALAR DO CEARA";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"07160019000144";"VITALE COMERCIO S.A.";"VR. AQUISICAO DE MATERIAL HOSPITALAR, REF. NF 136249, DOCUMENTO SEI 35613557, PROC. 23533.040795/2022-90, SEI 23533.000249/2024-88";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155011264432024NS000051";"2024NS000051";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155011";"HOSPITAL DE CLINICAS DA UFTM";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"18083734000147";"FNI COMERCIO E SERVICOS LIMITADA";"LIQUIDACAO DA DESPESA COM MATERIAL P/UTILIZACAO EM GRAFICA REF. DANFE 215, DEZ/2023, PROCESSO SEI 23521.000063/2024-68. OPTANTE PELO SIMPLES NACIONAL.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155015264432024NS000137";"2024NS000137";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12420164000157";"CM HOSPITALAR S.A.";"APROPRIACAO DANFE 1344199 - EMISSAO: 22/12/2023 - CM HOSPITALAR - PROCESSO 23528.019723/2023-33 - R$ 34.243,00";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001339";"2024NS001339";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"82873068000573";"GENESIO A MENDES & CIA LTDA";"FORNECEDOR: 82.873.068/0005-73 - GENESIO A MENDES CIA LTDA - LIQUIDACAO DE DESPESA REF. A NF 15539778, NR 1139148 R$ 4833 CCUSTO DE APLICACAO 44300, AF 151968/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155915264432024NS000118";"2024NS000118";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"59269654000168";"IMAGEM SISTEMAS MEDICOS LTDA";"NF.279648 NRM/AGHU 15006 PROC. SEI: 23818.000149/2024-65 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS: IN 1.234/12 ART. 2º ÷º E ÷5º.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001817";"2024NS001817";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"05782733000149";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"FORNECEDOR: 05.782.733/0001-49 - CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA - LIQUIDACAO DE DESPESA REF. A NF 186728, NR 1139202 R$ 213 CCUSTO DE APLICACAO 44300, AF 151667/4";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001742";"2024NS001742";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"46927354000187";"AGILLE COMERCIO DE MEDICAMENTOS LTDA";"FORNECEDOR: 46.927.354/0001-87 - AGILLE COMERCIO DE MEDICAMENTOS LTDA - LIQUIDACAO DE DESPESA REF. A NF 7464, NR 1139191 R$ 352.5 CCUSTO DE APLICACAO 44300, AF 154032/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"366003362102024NS001071";"2024NS001071";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29784 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001058";"2024NS001058";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29783 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001057";"2024NS001057";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29782 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001056";"2024NS001056";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29781 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001055";"2024NS001055";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29778 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001042";"2024NS001042";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29775 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001041";"2024NS001041";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29774 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001040";"2024NS001040";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29773 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001039";"2024NS001039";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29772 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000780";"2024NS000780";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29660 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000779";"2024NS000779";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29657 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"155915264432024NS000346";"2024NS000346";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"28449930000146";"MARCELLE HORTER";"NF.751 NRM/AGHU 15028 PROC. SEI: 23818.000377/2024-35 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS: IN 1.234/12 ART.2º ÷3º E ÷5º.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001774";"2024NS001774";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"21551379002141";"BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA";"FORNECEDOR: 21.551.379/0021-41 - BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA - LIQUIDACAO DE DESPESA REF. A NF 265907, NR 1139278 R$ 2706 CCUSTO DE APLICACAO 44300, AF 140142/3";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001773";"2024NS001773";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"21551379002141";"BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA";"FORNECEDOR: 21.551.379/0021-41 - BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA - LIQUIDACAO DE DESPESA REF. A NF 265896, NR 1139275 R$ 6272 CCUSTO DE APLICACAO 44105, AF 140142/3";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
